Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-05-31,532.56,544.9,520.01,531.34,8491.97268136,4519460.20539,532.203808817
2016-06-01,531.25,541.5,524.39,534.84,5736.65283224,3060524.00764,533.50343783
2016-06-02,534.85,541.2,531.86,537.87,6329.87872329,3393427.53499,536.096769517
2016-06-03,538.06,578.0,535.96,571.25,10203.7254522,5715376.17321,560.12641657
2016-06-04,571.09,594.64,564.29,576.31,6932.07537817,3993801.55622,576.133601893
2016-06-05,576.31,585.0,570.22,575.17,4984.2494482,2879721.21695,577.764264586
2016-06-06,575.17,588.15,575.0,586.77,6791.26453533,3962031.34598,583.401121451
2016-06-07,586.75,590.95,483.78,579.71,9617.05187937,5581256.53397,580.350049472
2016-06-08,579.72,583.99,572.96,583.21,5661.74917272,3279350.85304,579.211609874
2016-06-09,583.19,583.48,574.0,577.46,4979.63044035,2881132.40305,578.583579156
2016-06-10,577.47,581.0,573.5,580.31,5659.48661659,3273175.20523,578.351964935
2016-06-11,580.31,610.0,580.31,609.5,5542.22525864,3265884.94776,589.273224265
2016-06-12,609.5,687.71,605.0,677.86,17948.7552689,11604262.0513,646.521827136
2016-06-13,677.45,720.0,663.55,706.01,15497.4030706,10740676.9849,693.063020687
2016-06-14,706.02,706.45,650.02,684.95,12443.0955638,8496273.37903,682.810264975
2016-06-15,684.99,699.3,673.0,698.78,7913.03547125,5436366.65401,687.014063536
2016-06-16,698.76,777.68,698.76,769.76,16806.8587376,12460323.2703,741.383233168
2016-06-17,769.71,778.5,709.01,752.26,14007.798951,10508093.6749,750.160229429
2016-06-18,752.0,785.15,734.8,758.99,9594.92358376,7280602.42161,758.797332574
2016-06-19,759.0,771.92,744.77,768.76,5442.63878549,4129809.24369,758.788045001
2016-06-20,768.94,768.94,702.0,703.12,9799.80848924,7284312.60387,743.311730211
2016-06-21,706.47,718.26,628.6,667.66,26083.6893324,17657821.9585,676.967960074
2016-06-22,667.88,679.99,568.11,604.5,15465.5311908,9856820.13961,637.341195592
2016-06-23,606.13,637.89,544.13,631.1,20474.0035889,12220892.69,596.898043756
2016-06-24,631.1,700.0,631.01,669.98,19078.8453067,12768337.7995,669.240595762
2016-06-25,669.98,699.0,650.0,673.71,7691.56323655,5228388.91634,679.756345432
2016-06-26,673.71,675.19,625.01,638.56,5678.38601546,3665911.1929,645.590346081
2016-06-27,638.56,659.98,630.0,657.87,6624.33980245,4278796.49643,645.920442494
2016-06-28,657.86,663.53,638.0,648.43,5696.74677715,3709741.68836,651.203543615
2016-06-29,648.43,648.43,630.02,639.42,6485.12685807,4137950.89288,638.067840991
2016-06-30,639.41,675.0,635.14,673.49,7764.24646799,5115134.33031,658.806279708
2016-07-01,673.5,688.99,667.0,678.19,6839.68854227,4639102.57565,678.262255215
2016-07-02,678.09,705.21,676.92,704.95,4977.98046916,3442734.97935,691.592705251
2016-07-03,705.25,705.25,651.0,663.55,6495.70846259,4388623.60772,675.618931021
2016-07-04,664.09,683.69,653.16,681.98,4327.4107689,2915926.01493,673.826953496
2016-07-05,681.98,682.37,662.51,669.87,5043.81182652,3394318.97523,672.967012247
2016-07-06,669.75,680.79,665.0,678.79,5668.23807828,3822287.71416,674.334363055
2016-07-07,678.79,683.44,611.94,641.97,12281.4806134,7875414.64534,641.243095456
2016-07-08,641.97,667.33,638.04,667.33,11055.3657417,7193786.68241,650.705444799
2016-07-09,667.07,667.3,608.0,657.61,9607.6959149,6257878.16686,651.340157129
2016-07-10,657.6,657.61,641.0,652.44,3705.89414753,2411039.99932,650.596024425
2016-07-11,652.43,664.27,648.11,650.97,4815.437046,3143593.54934,652.815833601
2016-07-12,651.25,675.5,648.6,666.56,10666.0897138,7023379.14177,658.477411142
2016-07-13,666.25,671.45,654.86,655.34,21882.0092299,14532807.5895,664.144112031
2016-07-14,655.3,663.99,640.0,661.65,4649.64369535,3064152.88262,659.008105434
2016-07-15,661.4,669.98,660.68,667.48,4725.74361249,3145290.53989,665.565210007
2016-07-16,667.48,669.99,662.01,666.32,2908.02982543,1939211.68588,666.847247894
2016-07-17,666.3,680.99,665.95,680.0,3944.42402405,2658678.31639,674.034611942
2016-07-18,680.0,684.94,670.0,675.5,4547.72178477,3084037.55946,678.150006842
2016-07-19,675.51,676.87,666.17,673.98,3799.77117828,2555423.21892,672.520291096
2016-07-20,673.98,674.99,664.6,666.92,3603.86279956,2413486.0695,669.694215272
2016-07-21,667.15,668.4,661.19,667.28,3967.87180841,2641911.99164,665.825943781
2016-07-22,667.27,669.94,647.59,654.67,7371.96466565,4866554.21776,660.143454083
2016-07-23,654.7,662.35,653.92,657.5,4379.51140552,2882737.0888,658.232579363
2016-07-24,657.68,666.37,655.01,661.0,3423.08122968,2259696.83839,660.135324513
2016-07-25,660.92,664.13,653.77,657.79,4101.53773839,2698055.27739,657.815543702
2016-07-26,657.99,658.99,645.0,654.06,6470.74022151,4236221.00969,654.673324021
2016-07-27,654.06,658.99,646.56,657.35,5175.14137436,3387526.19049,654.576550753
2016-07-28,657.0,659.97,654.1,657.4,3832.98840948,2519304.0643,657.268897048
2016-07-29,657.4,659.0,651.0,657.0,4246.21269481,2788577.47826,656.721101529
2016-07-30,657.18,658.98,652.95,655.87,2980.08541508,1957765.44976,656.949441734
2016-07-31,655.95,657.0,621.37,626.97,6299.64138309,4013905.83005,637.164179031
2016-08-01,626.97,629.34,599.0,605.2,7981.71787362,4926344.59041,617.20354796
2016-08-02,604.87,613.38,483.0,537.47,14839.3461598,8522961.89386,574.348883169
2016-08-03,538.8,576.0,519.3,573.36,20292.859717,11200016.4845,551.919080931
2016-08-04,573.35,599.95,562.11,587.5,9514.32837515,5534361.67835,581.687057681
2016-08-05,587.5,592.87,570.39,583.0,5478.38879554,3172428.21976,579.080517677
2016-08-06,583.0,591.72,574.5,591.71,3907.87281274,2278639.38214,583.089443115
2016-08-07,591.7,598.65,587.2,595.14,3288.65737176,1953758.57119,594.090034423
2016-08-08,595.14,595.99,590.0,591.48,3852.03062424,2285424.75375,593.303889997
2016-08-09,591.58,594.04,585.38,586.45,4817.62624738,2839820.18526,589.464611706
2016-08-10,586.75,601.09,583.29,594.94,9439.72597721,5578861.43906,590.998240047
2016-08-11,594.94,599.99,585.6,587.91,5062.58283783,2998141.18249,592.215728321
2016-08-12,587.9,590.09,583.62,587.74,3870.89068755,2273740.79971,587.394732438
2016-08-13,587.68,589.5,586.0,586.45,2839.70446781,1669076.80289,587.764262728
2016-08-14,586.45,586.49,565.19,574.99,4154.4769823,2390263.51008,575.346432358
